id;League;Season;Jornada;Home Team;Away Team;Home Goals;Away Goals;Home Points;Away Points;goles_ultimos_5_partidos_equipo_local;goles_ultimos_5_partidos_equipo_visitante;puntos_ultimos_5_partidos_equipo_local;puntos_ultimos_5_partidos_equipo_visitante;goles_ultimos_5_partidos_local_siendo_local;goles_ultimos_5_partidos_visitante_siendo_visitante;puntos_ultimos_5_partidos_local_siendo_local;puntos_ultimos_5_partidos_visitante_siendo_visitante;goles_en_contra_ultimos_5_partidos_equipo_local;goles_en_contra_ultimos_5_partidos_equipo_visitante;goles_en_contra_ultimos_5_partidos_local_siendo_local;goles_en_contra_ultimos_5_partidos_visitante_siendo_visitante;falta;Winner
14796;LaLiga EA Sports;1991-92;6;Espanyol;Tenerife;2;2;1;1;4;7;4;4;8;4;7;2;8;8;7;10;False;0
14797;LaLiga EA Sports;1991-92;6;Logrones;Sporting;0;0;1;1;5;8;9;9;5;5;7;7;6;9;6;5;False;0
14798;LaLiga EA Sports;1991-92;6;Mallorca;Cádiz;1;0;3;0;1;3;4;6;3;3;3;5;4;5;6;5;False;1
14799;LaLiga EA Sports;1991-92;6;R. Sociedad;Valencia;3;1;3;0;0;5;1;10;3;6;6;8;7;3;4;4;False;1
14800;LaLiga EA Sports;1991-92;6;Burgos;Valladolid;1;0;3;0;10;2;10;3;11;0;11;0;4;5;3;6;False;1
14801;LaLiga EA Sports;1991-92;6;Zaragoza;Osasuna;2;0;3;0;6;6;5;9;8;4;9;7;8;7;5;7;False;1
14802;LaLiga EA Sports;1991-92;7;Barcelona;Atlético;1;0;3;0;8;10;4;15;7;6;7;9;10;1;6;6;False;1
14803;LaLiga EA Sports;1991-92;7;Athletic;Burgos;0;0;1;1;4;11;4;13;6;3;5;5;11;2;7;4;False;0
14804;LaLiga EA Sports;1991-92;7;Cádiz;Espanyol;2;1;3;0;3;5;6;4;5;2;9;2;5;9;5;9;False;1
14805;LaLiga EA Sports;1991-92;7;Sporting;Deportivo;1;0;3;0;7;5;7;8;9;4;10;5;9;3;7;4;False;1
14806;LaLiga EA Sports;1991-92;7;Osasuna;Oviedo;1;0;3;0;4;7;6;9;7;5;10;8;9;5;5;4;False;1
14807;LaLiga EA Sports;1991-92;7;Real Madrid;Logrones;3;0;3;0;13;5;13;10;8;3;13;7;4;3;3;7;False;1
14808;LaLiga EA Sports;1991-92;7;Sevilla;Albacete;3;0;3;0;8;8;6;9;8;7;9;9;10;4;6;6;False;1
14809;LaLiga EA Sports;1991-92;7;Tenerife;R. Sociedad;0;0;1;1;6;3;2;4;7;3;7;3;10;6;5;7;False;0
14810;LaLiga EA Sports;1991-92;7;Valencia;Zaragoza;0;1;0;3;4;7;7;7;6;5;10;4;5;7;4;8;False;2
14811;LaLiga EA Sports;1991-92;7;Valladolid;Mallorca;2;1;3;0;2;2;3;6;4;3;9;6;5;4;3;3;False;1
14812;LaLiga EA Sports;1991-92;8;Atlético;Osasuna;1;0;3;0;8;5;12;9;10;4;12;6;2;5;4;9;False;1
14813;LaLiga EA Sports;1991-92;8;Deportivo;Real Madrid;0;3;0;3;4;15;7;13;12;15;13;13;3;4;2;5;False;2
14814;LaLiga EA Sports;1991-92;8;Albacete;Sporting;0;2;0;3;7;5;6;7;10;4;12;7;7;7;2;4;False;2
14815;LaLiga EA Sports;1991-92;8;Espanyol;Valladolid;0;2;0;3;6;4;4;6;8;0;7;0;10;5;7;6;False;2
14816;LaLiga EA Sports;1991-92;8;Logrones;Barcelona;2;2;1;1;3;7;7;7;5;4;7;1;5;6;5;12;False;0
14817;LaLiga EA Sports;1991-92;8;Mallorca;Athletic;1;2;0;3;3;2;6;5;2;4;5;3;4;8;4;10;False;2
14818;LaLiga EA Sports;1991-92;8;R. Sociedad;Cádiz;1;0;3;0;3;4;4;9;4;2;6;4;6;4;4;5;False;1
14819;LaLiga EA Sports;1991-92;8;Burgos;Sevilla;1;0;3;0;7;7;11;6;11;6;13;3;2;8;2;10;False;1
14820;LaLiga EA Sports;1991-92;8;Oviedo;Valencia;2;2;1;1;6;4;6;7;8;5;10;7;6;5;1;5;False;0
14821;LaLiga EA Sports;1991-92;8;Zaragoza;Tenerife;3;0;3;0;8;5;9;2;8;5;9;3;7;9;5;9;False;1
14822;LaLiga EA Sports;1991-92;9;Valencia;Atlético;2;0;3;0;5;6;7;12;4;6;7;9;6;2;4;4;False;1
14823;LaLiga EA Sports;1991-92;9;Athletic;Espanyol;0;2;0;3;3;6;8;4;5;2;5;1;5;9;6;10;False;2
14824;LaLiga EA Sports;1991-92;9;Barcelona;Osasuna;2;0;3;0;6;4;5;6;7;3;10;3;7;6;3;10;False;1
14825;LaLiga EA Sports;1991-92;9;Cádiz;Zaragoza;0;0;1;1;3;10;6;12;5;5;9;7;5;4;5;6;False;0
14826;LaLiga EA Sports;1991-92;9;Sporting;Burgos;0;0;1;1;6;7;10;13;10;3;12;6;5;1;7;3;False;0
14827;LaLiga EA Sports;1991-92;9;Logrones;Deportivo;2;1;3;0;3;4;5;7;6;3;8;4;6;5;5;4;False;1
14828;LaLiga EA Sports;1991-92;9;Real Madrid;Albacete;2;1;3;0;14;4;13;3;9;5;13;6;3;7;2;8;False;1
14829;LaLiga EA Sports;1991-92;9;Sevilla;Mallorca;2;0;3;0;5;4;3;6;10;2;12;5;8;5;4;3;False;1
14830;LaLiga EA Sports;1991-92;9;Tenerife;Oviedo;1;0;3;0;3;6;2;4;6;5;7;7;9;8;4;5;False;1
14831;LaLiga EA Sports;1991-92;9;Valladolid;R. Sociedad;2;2;1;1;5;4;9;7;5;0;9;1;3;4;4;6;False;0
14832;LaLiga EA Sports;1991-92;10;R. Sociedad;Athletic;2;0;3;0;6;2;8;5;4;5;8;6;4;7;3;9;False;1
14833;LaLiga EA Sports;1991-92;10;Albacete;Logrones;2;0;3;0;5;5;3;8;7;3;9;7;8;6;3;7;False;1
14834;LaLiga EA Sports;1991-92;10;Atlético;Tenerife;1;0;3;0;4;3;9;5;8;4;12;2;4;6;4;11;False;1
14835;LaLiga EA Sports;1991-92;10;Deportivo;Barcelona;0;4;0;3;4;7;4;8;7;6;10;2;7;5;5;10;False;2
14836;LaLiga EA Sports;1991-92;10;Espanyol;Sevilla;1;1;1;1;5;6;4;6;8;5;7;3;7;5;8;9;False;0
14837;LaLiga EA Sports;1991-92;10;Mallorca;Sporting;0;1;0;3;4;4;6;8;2;5;4;10;6;4;5;2;False;2
14838;LaLiga EA Sports;1991-92;10;Osasuna;Valencia;0;1;0;3;2;6;6;7;8;5;13;5;5;6;3;7;False;2
14839;LaLiga EA Sports;1991-92;10;Burgos;Real Madrid;0;2;0;3;4;13;11;13;11;15;15;15;0;3;1;2;False;2
14840;LaLiga EA Sports;1991-92;10;Oviedo;Cádiz;2;1;3;0;4;2;4;4;7;2;8;4;6;5;3;4;False;1
14841;LaLiga EA Sports;1991-92;10;Zaragoza;Valladolid;2;0;3;0;7;7;10;10;9;2;11;3;2;4;3;4;False;1
14842;LaLiga EA Sports;1991-92;11;Barcelona;Valencia;3;1;3;0;10;6;11;7;9;5;12;7;3;6;3;6;False;1
14843;LaLiga EA Sports;1991-92;11;Athletic;Zaragoza;1;0;3;0;2;8;4;13;1;3;2;5;9;0;8;5;False;1
14844;LaLiga EA Sports;1991-92;11;Cádiz;Atlético;1;1;1;1;3;3;4;9;3;5;7;9;5;3;4;3;False;0
14845;LaLiga EA Sports;1991-92;11;Deportivo;Albacete;2;2;1;1;4;7;3;6;5;4;7;3;11;7;9;10;False;0
14846;LaLiga EA Sports;1991-92;11;Sporting;Espanyol;3;0;3;0;4;6;11;5;7;4;10;4;0;7;7;7;False;1
14847;LaLiga EA Sports;1991-92;11;Logrones;Burgos;1;2;0;3;4;2;5;8;6;3;8;6;8;2;5;3;False;2
14848;LaLiga EA Sports;1991-92;11;Real Madrid;Mallorca;2;0;3;0;11;3;13;3;10;2;13;4;2;7;3;5;False;1
14849;LaLiga EA Sports;1991-92;11;Sevilla;R. Sociedad;2;2;1;1;7;8;7;11;11;2;12;2;5;3;4;7;False;0
14850;LaLiga EA Sports;1991-92;11;Tenerife;Osasuna;0;0;1;1;3;1;5;3;6;2;7;0;6;6;4;12;False;0
14851;LaLiga EA Sports;1991-92;11;Valladolid;Oviedo;1;1;1;1;6;4;7;4;6;5;7;6;6;6;6;6;False;0
14852;LaLiga EA Sports;1991-92;12;Albacete;Barcelona;1;1;1;1;5;12;4;13;7;10;9;5;9;3;3;9;False;0
14853;LaLiga EA Sports;1991-92;12;Atlético;Valladolid;5;1;3;0;3;7;7;8;9;2;15;3;4;6;1;5;False;1
14854;LaLiga EA Sports;1991-92;12;Espanyol;Real Madrid;1;5;0;3;4;12;4;15;6;14;5;15;8;1;8;2;False;2
14855;LaLiga EA Sports;1991-92;12;Osasuna;Cádiz;1;0;3;0;1;4;4;5;5;3;12;3;4;5;1;6;False;1
14856;LaLiga EA Sports;1991-92;12;R. Sociedad;Sporting;0;0;1;1;7;7;9;13;6;5;10;10;4;0;3;2;False;0
14857;LaLiga EA Sports;1991-92;12;Burgos;Deportivo;0;0;1;1;3;3;8;1;9;2;12;1;3;12;3;6;False;0
14858;LaLiga EA Sports;1991-92;12;Oviedo;Athletic;1;1;1;1;5;3;5;7;6;5;8;6;6;5;4;10;False;0
14859;LaLiga EA Sports;1991-92;12;Valencia;Tenerife;1;0;3;0;6;1;7;5;6;4;10;2;6;4;3;10;False;1
14860;LaLiga EA Sports;1991-92;12;Zaragoza;Sevilla;1;1;1;1;6;8;10;8;11;5;13;4;1;4;3;8;False;0
14861;LaLiga EA Sports;1991-92;12;Mallorca;Logrones;2;1;3;0;2;5;0;4;2;3;3;6;9;10;6;9;False;1
14862;LaLiga EA Sports;1991-92;13;Barcelona;Tenerife;5;3;3;0;12;1;11;4;10;3;12;1;4;5;4;10;False;1
14863;LaLiga EA Sports;1991-92;13;Real Madrid;R. Sociedad;4;1;3;0;14;7;15;9;11;4;13;3;2;4;3;7;False;1
14864;LaLiga EA Sports;1991-92;13;Albacete;Burgos;1;0;3;0;6;3;5;8;7;5;7;9;7;3;4;2;False;1
14865;LaLiga EA Sports;1991-92;13;Athletic;Atlético;3;2;3;0;4;8;7;10;2;4;5;7;6;4;6;4;False;1
14866;LaLiga EA Sports;1991-92;13;Cádiz;Valencia;2;0;3;0;2;7;2;10;4;6;8;7;5;5;4;8;False;1
14867;LaLiga EA Sports;1991-92;13;Deportivo;Mallorca;1;0;3;0;3;3;2;3;6;2;7;3;11;8;10;7;False;1
14868;LaLiga EA Sports;1991-92;13;Sporting;Zaragoza;1;2;0;3;6;6;11;8;7;3;10;4;0;2;5;6;False;2
14869;LaLiga EA Sports;1991-92;13;Logrones;Espanyol;2;1;3;0;6;4;4;4;5;3;5;3;9;11;6;9;False;1
14870;LaLiga EA Sports;1991-92;13;Sevilla;Oviedo;1;1;1;1;6;6;6;6;9;5;10;4;5;6;4;7;False;0
14871;LaLiga EA Sports;1991-92;13;Valladolid;Osasuna;1;1;1;1;6;1;5;4;7;2;8;1;10;4;6;8;False;0
14872;LaLiga EA Sports;1991-92;14;Atlético;Sevilla;0;3;0;3;9;7;7;7;12;4;15;2;7;5;2;9;False;2
14873;LaLiga EA Sports;1991-92;14;Espanyol;Deportivo;0;3;0;3;5;4;4;5;7;1;5;2;11;8;12;4;False;2
14874;LaLiga EA Sports;1991-92;14;Mallorca;Albacete;0;1;0;3;2;7;3;8;4;6;6;4;7;5;5;10;False;2
14875;LaLiga EA Sports;1991-92;14;Osasuna;Athletic;1;1;1;1;2;5;5;7;4;4;12;7;4;7;1;8;False;0
14876;LaLiga EA Sports;1991-92;14;R. Sociedad;Logrones;4;0;3;0;7;6;6;6;6;4;10;6;8;8;3;8;False;1
14877;LaLiga EA Sports;1991-92;14;Burgos;Barcelona;2;2;1;1;2;15;5;13;5;9;10;6;4;5;3;6;False;0
14878;LaLiga EA Sports;1991-92;14;Oviedo;Sporting;1;0;3;0;5;5;6;8;7;4;8;8;5;2;5;2;False;1
14879;LaLiga EA Sports;1991-92;14;Tenerife;Cádiz;3;1;3;0;4;4;4;5;3;2;5;3;7;4;4;5;False;1
14880;LaLiga EA Sports;1991-92;14;Valencia;Valladolid;3;1;3;0;5;5;9;3;5;3;10;3;5;11;2;9;False;1
14881;LaLiga EA Sports;1991-92;14;Zaragoza;Real Madrid;1;1;1;1;5;15;8;15;11;18;13;15;3;3;3;3;False;0
14882;LaLiga EA Sports;1991-92;15;Athletic;Valencia;2;3;0;3;6;6;8;9;4;5;8;4;6;6;4;10;False;2
14883;LaLiga EA Sports;1991-92;15;Barcelona;Cádiz;4;1;3;0;15;5;11;4;12;2;12;0;7;7;6;8;False;1
14884;LaLiga EA Sports;1991-92;15;Albacete;Espanyol;3;2;3;0;7;3;11;1;8;4;10;3;3;14;3;8;False;1
14885;LaLiga EA Sports;1991-92;15;Deportivo;R. Sociedad;0;0;1;1;6;9;8;8;6;5;7;3;6;6;10;9;False;0
14886;LaLiga EA Sports;1991-92;15;Sporting;Atlético;0;1;0;3;5;9;7;7;6;4;7;4;3;8;6;7;False;2
14887;LaLiga EA Sports;1991-92;15;Logrones;Zaragoza;0;2;0;3;4;6;3;8;7;4;8;7;11;4;6;4;False;2
14888;LaLiga EA Sports;1991-92;15;Burgos;Mallorca;0;0;1;1;4;2;5;3;4;2;8;3;6;6;4;7;False;0
14889;LaLiga EA Sports;1991-92;15;Real Madrid;Oviedo;0;0;1;1;14;6;13;9;12;4;13;5;3;4;3;5;False;0
14890;LaLiga EA Sports;1991-92;15;Sevilla;Osasuna;1;0;3;0;8;3;7;6;8;1;8;2;5;3;4;6;False;1
14891;LaLiga EA Sports;1991-92;15;Valladolid;Tenerife;2;2;1;1;4;6;2;4;7;5;9;1;12;8;5;12;False;0
14892;LaLiga EA Sports;1991-92;16;Atlético;Real Madrid;2;0;3;0;9;12;7;11;9;15;12;13;8;3;5;3;False;1
14893;LaLiga EA Sports;1991-92;16;Tenerife;Athletic;4;1;3;0;8;8;5;8;4;4;8;5;9;7;2;9;False;1
14894;LaLiga EA Sports;1991-92;16;Cádiz;Valladolid;0;0;1;1;5;6;4;3;5;4;8;3;9;12;4;11;False;0
14895;LaLiga EA Sports;1991-92;16;Espanyol;Burgos;0;0;1;1;4;4;0;6;4;4;2;8;16;4;13;2;False;0
14896;LaLiga EA Sports;1991-92;16;Mallorca;Barcelona;1;2;0;3;2;15;4;11;4;10;6;7;5;8;5;6;False;2
14897;LaLiga EA Sports;1991-92;16;Osasuna;Sporting;0;2;0;3;3;4;6;4;4;3;10;8;3;4;2;1;False;2
14898;LaLiga EA Sports;1991-92;16;R. Sociedad;Albacete;0;1;0;3;7;8;6;11;10;4;13;4;6;5;1;8;False;2
14899;LaLiga EA Sports;1991-92;16;Oviedo;Logrones;2;3;0;3;4;4;7;3;6;2;8;3;3;11;5;11;False;2
14900;LaLiga EA Sports;1991-92;16;Valencia;Sevilla;3;2;3;0;8;8;9;9;7;6;12;5;8;4;2;6;False;1
14901;LaLiga EA Sports;1991-92;16;Zaragoza;Deportivo;1;0;3;0;6;6;8;9;9;4;11;5;4;2;2;3;False;1
14902;LaLiga EA Sports;1991-92;17;Logrones;Atlético;1;0;3;0;6;10;6;9;7;4;7;4;11;7;8;7;False;1
14903;LaLiga EA Sports;1991-92;17;Albacete;Zaragoza;1;1;1;1;7;7;13;11;7;5;10;10;3;3;5;2;False;0
14904;LaLiga EA Sports;1991-92;17;Athletic;Cádiz;3;1;3;0;8;4;5;4;6;3;7;0;11;8;7;11;False;1
14905;LaLiga EA Sports;1991-92;17;Barcelona;Valladolid;2;1;3;0;14;5;11;3;15;4;15;4;8;11;5;10;False;1
14906;LaLiga EA Sports;1991-92;17;Deportivo;Oviedo;0;0;1;1;4;5;8;6;3;2;5;3;1;5;9;4;False;0
14907;LaLiga EA Sports;1991-92;17;Sporting;Valencia;0;3;0;3;3;10;4;12;5;7;7;7;4;7;3;9;False;2
14908;LaLiga EA Sports;1991-92;17;Mallorca;Espanyol;1;0;3;0;3;4;4;1;4;6;3;3;5;13;7;10;False;1
14909;LaLiga EA Sports;1991-92;17;Burgos;R. Sociedad;0;1;0;3;2;5;4;5;3;5;6;4;3;5;4;8;False;2
14910;LaLiga EA Sports;1991-92;17;Real Madrid;Osasuna;5;2;3;0;10;3;8;5;11;1;13;2;5;5;2;5;False;1
14911;LaLiga EA Sports;1991-92;17;Sevilla;Tenerife;4;1;3;0;8;12;8;7;9;5;11;1;5;10;3;12;False;1
14912;LaLiga EA Sports;1991-92;18;Valencia;Real Madrid;2;1;3;0;12;10;12;8;9;11;12;10;7;6;4;4;False;1
14913;LaLiga EA Sports;1991-92;18;Atlético;Deportivo;1;2;0;3;5;4;6;8;9;4;12;4;7;1;4;4;False;2
14914;LaLiga EA Sports;1991-92;18;Barcelona;Espanyol;4;3;3;0;15;3;13;1;16;5;15;3;8;9;6;9;False;1
14915;LaLiga EA Sports;1991-92;18;Cádiz;Sevilla;1;1;1;1;5;11;4;10;5;7;9;5;10;5;2;6;False;0
14916;LaLiga EA Sports;1991-92;18;Osasuna;Logrones;3;0;3;0;4;6;2;9;3;4;7;3;10;9;4;13;False;1
14917;LaLiga EA Sports;1991-92;18;R. Sociedad;Mallorca;1;0;3;0;6;2;7;4;7;1;10;1;5;4;1;7;False;1
14918;LaLiga EA Sports;1991-92;18;Oviedo;Albacete;0;1;0;3;4;7;6;13;8;5;8;7;4;3;7;7;False;2
14919;LaLiga EA Sports;1991-92;18;Tenerife;Sporting;0;0;1;1;13;3;7;3;8;5;11;10;13;7;2;1;False;0
14920;LaLiga EA Sports;1991-92;18;Valladolid;Athletic;1;1;1;1;5;10;3;7;8;5;7;5;8;11;7;9;False;0
14921;LaLiga EA Sports;1991-92;18;Zaragoza;Burgos;1;0;3;0;7;2;11;3;8;2;11;6;3;4;2;2;False;1
14922;LaLiga EA Sports;1991-92;19;Athletic;Barcelona;0;2;0;3;8;14;5;13;9;11;9;9;10;8;8;6;False;2
14923;LaLiga EA Sports;1991-92;19;Albacete;Atlético;3;1;3;0;7;4;13;6;8;4;11;4;3;6;4;7;False;1
14924;LaLiga EA Sports;1991-92;19;Deportivo;Osasuna;0;0;1;1;5;6;8;4;3;3;6;2;2;9;6;9;False;0
14925;LaLiga EA Sports;1991-92;19;Espanyol;R. Sociedad;2;0;3;0;5;6;1;10;2;6;2;6;11;1;11;8;False;1
14926;LaLiga EA Sports;1991-92;19;Sporting;Cádiz;2;1;3;0;2;4;4;2;4;4;4;0;5;11;6;13;False;1
14927;LaLiga EA Sports;1991-92;19;Logrones;Valencia;0;0;1;1;4;14;6;15;6;8;9;9;11;6;6;7;False;0
14928;LaLiga EA Sports;1991-92;19;Mallorca;Zaragoza;0;1;0;3;2;6;4;11;4;5;6;8;4;2;5;3;False;2
14929;LaLiga EA Sports;1991-92;19;Burgos;Oviedo;1;0;3;0;2;3;3;5;2;2;3;4;4;4;5;3;False;1
14930;LaLiga EA Sports;1991-92;19;Real Madrid;Tenerife;2;1;3;0;7;10;5;8;13;6;13;1;7;8;4;13;False;1
14931;LaLiga EA Sports;1991-92;19;Sevilla;Valladolid;2;1;3;0;11;5;10;3;10;3;11;1;5;8;4;12;False;1
14932;LaLiga EA Sports;1991-92;20;Burgos;Atlético;1;1;1;1;1;5;5;6;3;5;6;4;2;6;3;8;False;0
14933;LaLiga EA Sports;1991-92;20;Albacete;Osasuna;1;0;3;0;9;5;13;4;9;3;11;3;4;8;5;7;False;1
14934;LaLiga EA Sports;1991-92;20;Deportivo;Valencia;0;1;0;3;2;11;6;13;3;7;7;7;2;5;2;7;False;2
14935;LaLiga EA Sports;1991-92;20;Espanyol;Zaragoza;1;0;3;0;7;6;4;13;4;6;5;10;8;1;9;3;False;1
14936;LaLiga EA Sports;1991-92;20;Sporting;Valladolid;1;0;3;0;4;5;7;3;6;4;6;1;5;7;7;12;False;1
14937;LaLiga EA Sports;1991-92;20;Logrones;Tenerife;2;0;3;0;4;8;7;5;4;7;7;1;7;9;5;14;False;1
14938;LaLiga EA Sports;1991-92;20;Mallorca;Oviedo;2;1;3;0;2;2;4;2;4;2;6;4;4;5;5;3;False;1
14939;LaLiga EA Sports;1991-92;20;R. Sociedad;Barcelona;2;1;3;0;2;14;7;15;7;11;10;11;3;6;1;4;False;1
14940;LaLiga EA Sports;1991-92;20;Real Madrid;Cádiz;1;1;1;1;8;4;7;2;13;4;13;0;7;10;4;13;False;0
14941;LaLiga EA Sports;1991-92;20;Sevilla;Athletic;1;2;0;3;10;7;10;4;10;4;11;3;6;11;5;9;False;2
14942;LaLiga EA Sports;1991-92;21;Barcelona;Sevilla;1;0;3;0;11;10;12;7;18;8;15;6;7;8;9;6;False;1
14943;LaLiga EA Sports;1991-92;21;Athletic;Sporting;2;0;3;0;7;5;7;10;9;3;9;8;9;4;8;1;False;1
14944;LaLiga EA Sports;1991-92;21;Atlético;Mallorca;3;0;3;0;5;4;4;6;9;0;9;1;7;5;6;6;False;1
14945;LaLiga EA Sports;1991-92;21;Cádiz;Logrones;2;0;3;0;4;6;3;10;4;4;7;3;7;5;2;13;False;1
14946;LaLiga EA Sports;1991-92;21;Osasuna;Burgos;1;1;1;1;5;2;4;5;5;2;7;5;8;3;4;3;False;0
14947;LaLiga EA Sports;1991-92;21;Oviedo;Espanyol;1;0;3;0;3;6;1;7;6;6;7;0;7;5;6;13;False;1
14948;LaLiga EA Sports;1991-92;21;Tenerife;Deportivo;1;0;3;0;6;2;4;5;8;6;11;7;9;3;2;4;False;1
14949;LaLiga EA Sports;1991-92;21;Valencia;Albacete;1;1;1;1;9;7;13;13;11;6;15;10;3;2;4;4;False;0
14950;LaLiga EA Sports;1991-92;21;Valladolid;Real Madrid;2;1;3;0;3;9;2;7;7;9;5;7;6;8;7;6;False;1
14951;LaLiga EA Sports;1991-92;21;Zaragoza;R. Sociedad;1;3;0;3;4;4;10;9;6;4;11;5;2;4;2;8;False;2
14952;LaLiga EA Sports;1991-92;22;Zaragoza;Barcelona;0;4;0;3;4;10;7;12;5;8;8;8;5;6;5;6;False;2
14953;LaLiga EA Sports;1991-92;22;Albacete;Tenerife;1;1;1;1;7;3;11;4;9;7;13;1;3;8;4;15;False;0
14954;LaLiga EA Sports;1991-92;22;Deportivo;Cádiz;1;1;1;1;2;6;5;5;1;5;6;1;3;7;1;13;False;0
14955;LaLiga EA Sports;1991-92;22;Espanyol;Atlético;1;2;0;3;6;6;6;4;4;5;7;4;6;7;8;8;False;2
14956;LaLiga EA Sports;1991-92;22;Sporting;Sevilla;2;1;3;0;3;8;7;7;4;7;6;5;6;6;7;6;False;1
14957;LaLiga EA Sports;1991-92;22;Logrones;Valladolid;0;0;1;1;3;5;7;4;5;3;10;1;5;7;3;8;False;0
14958;LaLiga EA Sports;1991-92;22;Mallorca;Osasuna;1;1;1;1;3;6;6;5;4;3;6;2;6;7;5;8;False;0
14959;LaLiga EA Sports;1991-92;22;R. Sociedad;Oviedo;2;1;3;0;7;2;12;4;7;2;10;3;4;4;2;4;False;1
14960;LaLiga EA Sports;1991-92;22;Burgos;Valencia;2;1;3;0;3;7;5;11;4;7;6;10;4;2;4;4;False;1
14961;LaLiga EA Sports;1991-92;22;Real Madrid;Athletic;5;0;3;0;10;8;7;10;12;6;11;6;8;5;5;8;False;1
14962;LaLiga EA Sports;1991-92;23;Sevilla;Real Madrid;1;0;3;0;5;10;4;7;9;8;10;4;7;6;5;8;False;1
14963;LaLiga EA Sports;1991-92;23;Valencia;Mallorca;1;1;1;1;5;3;8;4;10;0;13;1;4;7;5;7;False;0
14964;LaLiga EA Sports;1991-92;23;Athletic;Logrones;1;2;0;3;5;2;7;5;10;4;9;3;9;5;8;13;False;2
14965;LaLiga EA Sports;1991-92;23;Atlético;R. Sociedad;5;1;3;0;8;8;7;12;11;5;9;7;7;5;6;7;False;1
14966;LaLiga EA Sports;1991-92;23;Barcelona;Sporting;1;1;1;1;12;5;12;10;16;2;15;5;5;4;8;3;False;0
14967;LaLiga EA Sports;1991-92;23;Cádiz;Albacete;1;1;1;1;6;7;6;11;6;6;9;11;5;3;2;3;False;0
14968;LaLiga EA Sports;1991-92;23;Osasuna;Espanyol;0;1;0;3;5;7;6;6;6;6;8;0;3;7;4;11;False;2
14969;LaLiga EA Sports;1991-92;23;Oviedo;Zaragoza;2;1;3;0;3;3;3;6;5;6;7;10;6;8;5;3;False;1
14970;LaLiga EA Sports;1991-92;23;Tenerife;Burgos;4;1;3;0;3;5;5;8;8;3;11;5;5;4;2;4;False;1
14971;LaLiga EA Sports;1991-92;23;Valladolid;Deportivo;2;0;3;0;4;3;5;5;7;5;7;7;5;4;6;3;False;1
14972;LaLiga EA Sports;1991-92;24;Espanyol;Valencia;0;0;1;1;5;4;9;6;4;8;7;10;3;4;5;4;False;0
14973;LaLiga EA Sports;1991-92;24;Real Madrid;Sporting;1;0;3;0;9;6;7;10;13;3;11;5;5;5;4;4;False;1
14974;LaLiga EA Sports;1991-92;24;Oviedo;Barcelona;0;2;0;3;5;9;6;10;6;11;9;10;6;3;5;5;False;2
14975;LaLiga EA Sports;1991-92;24;Zaragoza;Atlético;1;0;3;0;3;12;3;10;4;5;7;7;10;6;8;6;False;1
14976;LaLiga EA Sports;1991-92;24;Albacete;Valladolid;3;1;3;0;7;5;9;7;9;2;11;2;4;4;5;5;False;1
14977;LaLiga EA Sports;1991-92;24;Deportivo;Athletic;0;0;1;1;1;5;2;6;1;5;4;5;5;10;2;12;False;0
14978;LaLiga EA Sports;1991-92;24;Logrones;Sevilla;1;0;3;0;4;5;8;6;3;7;8;4;3;6;2;7;False;1
14979;LaLiga EA Sports;1991-92;24;Mallorca;Tenerife;0;2;0;3;4;7;5;7;5;5;7;2;7;6;5;11;False;2
14980;LaLiga EA Sports;1991-92;24;R. Sociedad;Osasuna;0;0;1;1;8;2;9;3;9;3;12;2;10;4;3;8;False;0
14981;LaLiga EA Sports;1991-92;24;Burgos;Cádiz;1;1;1;1;6;6;8;6;4;5;8;2;7;5;3;11;False;0
14982;LaLiga EA Sports;1991-92;25;Barcelona;Real Madrid;1;1;1;1;9;8;10;7;12;3;13;1;3;4;6;8;False;0
14983;LaLiga EA Sports;1991-92;25;Athletic;Albacete;1;0;3;0;5;7;7;9;8;5;6;11;8;4;8;2;False;1
14984;LaLiga EA Sports;1991-92;25;Atlético;Oviedo;3;1;3;0;11;5;10;6;11;2;9;2;4;7;6;5;False;1
14985;LaLiga EA Sports;1991-92;25;Cádiz;Mallorca;1;3;0;3;6;4;7;5;6;1;9;2;4;8;2;6;False;2
14986;LaLiga EA Sports;1991-92;25;Sporting;Logrones;1;1;1;1;4;5;7;10;5;5;9;6;5;3;6;12;False;0
14987;LaLiga EA Sports;1991-92;25;Osasuna;Zaragoza;1;0;3;0;2;3;3;3;5;5;5;7;4;10;5;4;False;1
14988;LaLiga EA Sports;1991-92;25;Sevilla;Deportivo;0;0;1;1;3;1;3;2;9;5;12;6;6;5;4;5;False;0
14989;LaLiga EA Sports;1991-92;25;Tenerife;Espanyol;0;1;0;3;8;3;10;7;12;6;13;3;4;3;3;9;False;2
14990;LaLiga EA Sports;1991-92;25;Valencia;R. Sociedad;1;2;0;3;4;8;6;10;10;5;11;7;4;8;6;8;False;2
14991;LaLiga EA Sports;1991-92;25;Valladolid;Burgos;2;0;3;0;5;6;7;6;8;2;9;2;5;8;5;7;False;1
14992;LaLiga EA Sports;1991-92;26;Atlético;Barcelona;2;2;1;1;13;9;12;11;14;11;12;12;4;2;4;3;False;0
14993;LaLiga EA Sports;1991-92;26;Logrones;Real Madrid;1;0;3;0;4;8;8;7;4;3;11;1;4;4;0;8;False;1
